ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Comentarios
315,07-10-2024,Emergencia,Regular,Malo,8888516,Comentario sobre el mantenimiento 315
316,09-04-2024,Emergencia,Bueno,Bueno,9405968,Comentario sobre el mantenimiento 316
317,22-06-2024,Emergencia,Malo,Malo,7861113,Comentario sobre el mantenimiento 317
318,18-07-2024,Correctivo,Regular,Bueno,33262,Comentario sobre el mantenimiento 318
319,11-01-2023,Correctivo,Bueno,Regular,7246290,Comentario sobre el mantenimiento 319
320,13-10-2024,Preventivo,Malo,Regular,60194,Comentario sobre el mantenimiento 320
321,03-12-2023,Correctivo,Bueno,Bueno,9291569,Comentario sobre el mantenimiento 321
322,29-11-2023,Correctivo,Bueno,Regular,4986213,Comentario sobre el mantenimiento 322
323,25-08-2024,Emergencia,Malo,Regular,58513,Comentario sobre el mantenimiento 323
324,16-04-2024,Preventivo,Malo,Regular,19326,Comentario sobre el mantenimiento 324
325,15-02-2024,Preventivo,Malo,Malo,8943961,Comentario sobre el mantenimiento 325
326,07-11-2023,Emergencia,Regular,Bueno,21792,Comentario sobre el mantenimiento 326
327,28-01-2024,Correctivo,Malo,Regular,7741881,Comentario sobre el mantenimiento 327
328,06-11-2023,Correctivo,Malo,Malo,22564,Comentario sobre el mantenimiento 328
329,11-09-2024,Preventivo,Malo,Bueno,8804540,Comentario sobre el mantenimiento 329
330,07-07-2024,Emergencia,Regular,Regular,7246004,Comentario sobre el mantenimiento 330
331,09-01-2024,Correctivo,Bueno,Malo,451354,Comentario sobre el mantenimiento 331
332,10-02-2024,Correctivo,Regular,Malo,7245932,Comentario sobre el mantenimiento 332
333,07-07-2024,Emergencia,Bueno,Bueno,3576356,Comentario sobre el mantenimiento 333
334,29-05-2024,Preventivo,Malo,Regular,58844,Comentario sobre el mantenimiento 334
335,29-06-2024,Emergencia,Malo,Bueno,9496468,Comentario sobre el mantenimiento 335
336,19-04-2024,Preventivo,Regular,Bueno,33866,Comentario sobre el mantenimiento 336
337,25-09-2024,Emergencia,Bueno,Malo,59184,Comentario sobre el mantenimiento 337
338,13-07-2024,Correctivo,Bueno,Bueno,3530747,Comentario sobre el mantenimiento 338
339,24-02-2024,Preventivo,Regular,Bueno,21792,Comentario sobre el mantenimiento 339
340,10-02-2024,Correctivo,Malo,Bueno,7928129,Comentario sobre el mantenimiento 340
341,18-04-2024,Correctivo,Malo,Bueno,19537,Comentario sobre el mantenimiento 341
342,04-05-2024,Preventivo,Regular,Regular,5197246,Comentario sobre el mantenimiento 342
343,18-04-2024,Correctivo,Malo,Malo,58136,Comentario sobre el mantenimiento 343
344,18-12-2023,Preventivo,Bueno,Malo,7889389,Comentario sobre el mantenimiento 344
345,27-09-2024,Correctivo,Malo,Bueno,34211,Comentario sobre el mantenimiento 345
346,05-09-2024,Correctivo,Malo,Regular,5025123,Comentario sobre el mantenimiento 346
347,18-12-2023,Correctivo,Bueno,Regular,58344,Comentario sobre el mantenimiento 347
348,05-05-2024,Correctivo,Bueno,Regular,3531006,Comentario sobre el mantenimiento 348
349,12-09-2024,Emergencia,Regular,Bueno,58796,Comentario sobre el mantenimiento 349
350,21-09-2024,Correctivo,Bueno,Regular,7116166,Comentario sobre el mantenimiento 350
351,03-02-2024,Emergencia,Regular,Bueno,9052557,Comentario sobre el mantenimiento 351
352,13-06-2024,Preventivo,Regular,Regular,5207248,Comentario sobre el mantenimiento 352
353,09-09-2024,Emergencia,Regular,Bueno,25026,Comentario sobre el mantenimiento 353
354,16-08-2024,Correctivo,Regular,Bueno,8820178,Comentario sobre el mantenimiento 354
355,28-08-2024,Preventivo,Regular,Bueno,34993,Comentario sobre el mantenimiento 355
356,28-11-2023,Emergencia,Bueno,Malo,58360,Comentario sobre el mantenimiento 356
357,03-09-2024,Correctivo,Bueno,Bueno,4795668,Comentario sobre el mantenimiento 357
358,14-05-2024,Preventivo,Regular,Bueno,19369,Comentario sobre el mantenimiento 358
359,08-03-2024,Emergencia,Regular,Regular,21148,Comentario sobre el mantenimiento 359
360,04-11-2023,Emergencia,Malo,Bueno,9157605,Comentario sobre el mantenimiento 360
361,12-07-2024,Emergencia,Regular,Bueno,59849,Comentario sobre el mantenimiento 361
362,09-11-2023,Preventivo,Malo,Bueno,7168681,Comentario sobre el mantenimiento 362
363,06-04-2024,Emergencia,Malo,Regular,5658295,Comentario sobre el mantenimiento 363
364,02-12-2023,Preventivo,Bueno,Bueno,3568960,Comentario sobre el mantenimiento 364
365,26-05-2024,Correctivo,Malo,Bueno,3566348,Comentario sobre el mantenimiento 365
366,25-09-2024,Correctivo,Malo,Malo,9243057,Comentario sobre el mantenimiento 366
367,17-07-2024,Emergencia,Regular,Regular,59999,Comentario sobre el mantenimiento 367
368,27-12-2023,Preventivo,Bueno,Malo,33685,Comentario sobre el mantenimiento 368
369,21-02-2024,Emergencia,Bueno,Malo,32689,Comentario sobre el mantenimiento 369
370,12-05-2024,Correctivo,Bueno,Regular,21623,Comentario sobre el mantenimiento 370
371,08-05-2024,Preventivo,Bueno,Bueno,4990334,Comentario sobre el mantenimiento 371
372,14-01-2024,Correctivo,Regular,Bueno,9157741,Comentario sobre el mantenimiento 372
373,26-01-2024,Emergencia,Malo,Bueno,21431,Comentario sobre el mantenimiento 373
374,16-06-2024,Preventivo,Malo,Bueno,5158947,Comentario sobre el mantenimiento 374
375,11-02-2024,Correctivo,Malo,Regular,7822977,Comentario sobre el mantenimiento 375
376,19-11-2023,Correctivo,Bueno,Bueno,5658641,Comentario sobre el mantenimiento 376
377,29-10-2023,Preventivo,Bueno,Malo,19538,Comentario sobre el mantenimiento 377
378,21-07-2024,Preventivo,Malo,Bueno,9313151,Comentario sobre el mantenimiento 378
379,11-11-2023,Correctivo,Bueno,Malo,5211277,Comentario sobre el mantenimiento 379
380,13-03-2024,Correctivo,Regular,Malo,3530995,Comentario sobre el mantenimiento 380
381,11-06-2024,Preventivo,Bueno,Regular,53218,Comentario sobre el mantenimiento 381
382,30-10-2023,Emergencia,Bueno,Malo,8987388,Comentario sobre el mantenimiento 382
383,23-06-2024,Preventivo,Malo,Malo,9291631,Comentario sobre el mantenimiento 383
384,18-09-2024,Preventivo,Regular,Bueno,5601894,Comentario sobre el mantenimiento 384
385,11-08-2024,Preventivo,Malo,Malo,7143542,Comentario sobre el mantenimiento 385
386,15-11-2023,Emergencia,Bueno,Regular,5071829,Comentario sobre el mantenimiento 386
387,28-03-2024,Emergencia,Regular,Bueno,22095,Comentario sobre el mantenimiento 387
388,08-08-2024,Emergencia,Regular,Bueno,5211400,Comentario sobre el mantenimiento 388
389,21-03-2024,Emergencia,Regular,Bueno,20882,Comentario sobre el mantenimiento 389
390,01-11-2023,Correctivo,Malo,Bueno,57952,Comentario sobre el mantenimiento 390
391,26-12-2023,Preventivo,Bueno,Bueno,19063,Comentario sobre el mantenimiento 391
392,13-01-2024,Preventivo,Malo,Bueno,9294114,Comentario sobre el mantenimiento 392
393,03-10-2024,Correctivo,Regular,Malo,9397992,Comentario sobre el mantenimiento 393
394,18-06-2024,Preventivo,Malo,Regular,3580337,Comentario sobre el mantenimiento 394
395,27-11-2023,Preventivo,Regular,Regular,8888433,Comentario sobre el mantenimiento 395
396,14-08-2024,Correctivo,Malo,Malo,7838839,Comentario sobre el mantenimiento 396
397,02-01-2024,Emergencia,Regular,Malo,9223732,Comentario sobre el mantenimiento 397
398,03-11-2024,Emergencia,Bueno,Bueno,34038,Comentario sobre el mantenimiento 398
399,29-05-2024,Emergencia,Bueno,Bueno,4738613,Comentario sobre el mantenimiento 399
400,02-06-2024,Correctivo,Malo,Malo,9181012,Comentario sobre el mantenimiento 400
401,23-04-2024,Emergencia,Bueno,Bueno,5134826,Comentario sobre el mantenimiento 401
402,28-04-2024,Emergencia,Regular,Bueno,451362,Comentario sobre el mantenimiento 402
403,16-11-2023,Emergencia,Regular,Regular,4796700,Comentario sobre el mantenimiento 403
404,13-06-2024,Preventivo,Bueno,Bueno,7125617,Comentario sobre el mantenimiento 404
405,29-07-2024,Preventivo,Bueno,Malo,32595,Comentario sobre el mantenimiento 405
406,07-07-2024,Emergencia,Malo,Bueno,59441,Comentario sobre el mantenimiento 406
407,18-12-2023,Correctivo,Malo,Regular,25865,Comentario sobre el mantenimiento 407
408,01-07-2024,Correctivo,Regular,Regular,18805,Comentario sobre el mantenimiento 408
409,25-08-2024,Preventivo,Regular,Bueno,5107844,Comentario sobre el mantenimiento 409
410,12-11-2023,Emergencia,Regular,Regular,3997074,Comentario sobre el mantenimiento 410
411,14-12-2023,Correctivo,Regular,Malo,4983394,Comentario sobre el mantenimiento 411
412,05-11-2023,Correctivo,Malo,Regular,8907174,Comentario sobre el mantenimiento 412
413,05-10-2024,Correctivo,Malo,Regular,9181852,Comentario sobre el mantenimiento 413
414,09-05-2024,Correctivo,Bueno,Regular,59350,Comentario sobre el mantenimiento 414
415,27-12-2023,Correctivo,Malo,Bueno,5263778,Comentario sobre el mantenimiento 415
416,23-11-2023,Preventivo,Regular,Bueno,34946,Comentario sobre el mantenimiento 416
417,16-03-2024,Preventivo,Bueno,Bueno,9179675,Comentario sobre el mantenimiento 417
418,09-04-2024,Emergencia,Bueno,Malo,59415,Comentario sobre el mantenimiento 418
419,06-04-2024,Correctivo,Regular,Bueno,58560,Comentario sobre el mantenimiento 419
420,06-05-2024,Emergencia,Regular,Regular,7126530,Comentario sobre el mantenimiento 420
421,12-01-2024,Preventivo,Regular,Bueno,59874,Comentario sobre el mantenimiento 421
422,17-04-2024,Correctivo,Regular,Bueno,9494348,Comentario sobre el mantenimiento 422
423,06-11-2023,Preventivo,Malo,Regular,4737863,Comentario sobre el mantenimiento 423
424,23-05-2024,Preventivo,Bueno,Malo,4741986,Comentario sobre el mantenimiento 424
425,28-07-2024,Emergencia,Regular,Malo,9277863,Comentario sobre el mantenimiento 425
426,31-12-2023,Correctivo,Bueno,Bueno,5201909,Comentario sobre el mantenimiento 426
427,15-09-2024,Emergencia,Regular,Malo,58312,Comentario sobre el mantenimiento 427
428,11-02-2024,Correctivo,Malo,Malo,5241112,Comentario sobre el mantenimiento 428
429,15-04-2024,Preventivo,Bueno,Bueno,4730913,Comentario sobre el mantenimiento 429
430,21-05-2024,Preventivo,Regular,Malo,8938184,Comentario sobre el mantenimiento 430
431,07-02-2024,Preventivo,Regular,Regular,9177756,Comentario sobre el mantenimiento 431
432,28-07-2024,Emergencia,Bueno,Bueno,3569193,Comentario sobre el mantenimiento 432
433,18-02-2024,Emergencia,Bueno,Bueno,20113,Comentario sobre el mantenimiento 433
434,16-10-2023,Preventivo,Regular,Regular,5203821,Comentario sobre el mantenimiento 434
435,26-03-2024,Preventivo,Bueno,Bueno,7872672,Comentario sobre el mantenimiento 435
436,13-09-2024,Emergencia,Malo,Malo,5658934,Comentario sobre el mantenimiento 436
437,02-03-2024,Emergencia,Bueno,Bueno,21065,Comentario sobre el mantenimiento 437
438,23-02-2024,Correctivo,Bueno,Bueno,25523,Comentario sobre el mantenimiento 438
439,09-10-2024,Emergencia,Bueno,Regular,33444,Comentario sobre el mantenimiento 439
440,19-02-2024,Correctivo,Bueno,Bueno,25080,Comentario sobre el mantenimiento 440
441,26-04-2024,Preventivo,Malo,Malo,34172,Comentario sobre el mantenimiento 441
442,23-10-2023,Preventivo,Bueno,Regular,33050,Comentario sobre el mantenimiento 442
443,13-10-2024,Emergencia,Malo,Malo,53081,Comentario sobre el mantenimiento 443
444,20-08-2024,Correctivo,Bueno,Bueno,18801,Comentario sobre el mantenimiento 444
445,10-09-2024,Preventivo,Malo,Regular,9139377,Comentario sobre el mantenimiento 445
446,04-05-2024,Correctivo,Bueno,Malo,20845,Comentario sobre el mantenimiento 446
447,24-08-2024,Correctivo,Regular,Bueno,34232,Comentario sobre el mantenimiento 447
448,23-10-2023,Emergencia,Regular,Regular,5250493,Comentario sobre el mantenimiento 448
449,15-09-2024,Preventivo,Regular,Bueno,9291304,Comentario sobre el mantenimiento 449
450,02-07-2024,Emergencia,Regular,Bueno,32849,Comentario sobre el mantenimiento 450
451,03-01-2024,Emergencia,Regular,Regular,58053,Comentario sobre el mantenimiento 451
452,13-10-2024,Preventivo,Malo,Regular,9169132,Comentario sobre el mantenimiento 452
453,25-12-2023,Emergencia,Malo,Regular,5658665,Comentario sobre el mantenimiento 453
454,12-04-2024,Correctivo,Bueno,Regular,3571583,Comentario sobre el mantenimiento 454
455,10-03-2024,Correctivo,Regular,Regular,5218688,Comentario sobre el mantenimiento 455
456,21-11-2023,Preventivo,Bueno,Malo,7073622,Comentario sobre el mantenimiento 456
457,06-09-2024,Preventivo,Malo,Malo,59925,Comentario sobre el mantenimiento 457
458,01-02-2024,Preventivo,Regular,Malo,52872,Comentario sobre el mantenimiento 458
459,08-11-2023,Correctivo,Malo,Malo,4949779,Comentario sobre el mantenimiento 459
460,27-08-2024,Preventivo,Bueno,Regular,4992013,Comentario sobre el mantenimiento 460
461,11-09-2024,Correctivo,Regular,Malo,7794503,Comentario sobre el mantenimiento 461
462,17-12-2023,Correctivo,Malo,Regular,3580357,Comentario sobre el mantenimiento 462
463,05-01-2024,Preventivo,Regular,Malo,9177715,Comentario sobre el mantenimiento 463
464,11-08-2024,Correctivo,Malo,Bueno,3573457,Comentario sobre el mantenimiento 464
465,15-05-2024,Correctivo,Malo,Regular,9177711,Comentario sobre el mantenimiento 465
466,25-04-2024,Correctivo,Regular,Malo,3581332,Comentario sobre el mantenimiento 466
467,28-04-2024,Correctivo,Bueno,Malo,9427020,Comentario sobre el mantenimiento 467
468,20-01-2024,Preventivo,Malo,Bueno,7930229,Comentario sobre el mantenimiento 468
469,09-06-2024,Preventivo,Malo,Malo,57997,Comentario sobre el mantenimiento 469
470,20-08-2024,Emergencia,Regular,Regular,5492868,Comentario sobre el mantenimiento 470
471,21-04-2024,Correctivo,Malo,Regular,4741088,Comentario sobre el mantenimiento 471
472,05-09-2024,Emergencia,Malo,Bueno,5209026,Comentario sobre el mantenimiento 472
473,25-07-2024,Correctivo,Malo,Bueno,8835588,Comentario sobre el mantenimiento 473
474,09-04-2024,Correctivo,Malo,Bueno,7128838,Comentario sobre el mantenimiento 474
475,27-03-2024,Preventivo,Malo,Regular,21315,Comentario sobre el mantenimiento 475
476,12-09-2024,Correctivo,Regular,Bueno,7168617,Comentario sobre el mantenimiento 476
477,04-03-2024,Correctivo,Malo,Malo,33741,Comentario sobre el mantenimiento 477
478,30-11-2023,Correctivo,Malo,Malo,7933619,Comentario sobre el mantenimiento 478
479,07-07-2024,Preventivo,Bueno,Regular,5602462,Comentario sobre el mantenimiento 479
480,25-01-2024,Emergencia,Regular,Malo,19062,Comentario sobre el mantenimiento 480
481,29-03-2024,Preventivo,Regular,Regular,58154,Comentario sobre el mantenimiento 481
482,25-05-2024,Correctivo,Malo,Regular,59760,Comentario sobre el mantenimiento 482
483,22-10-2023,Correctivo,Regular,Malo,32870,Comentario sobre el mantenimiento 483
484,30-05-2024,Correctivo,Malo,Malo,53048,Comentario sobre el mantenimiento 484
485,23-08-2024,Emergencia,Bueno,Bueno,58137,
486,17-10-2023,Preventivo,Regular,Regular,9183118,Comentario sobre el mantenimiento 486
487,30-07-2024,Correctivo,Bueno,Bueno,9391444,Comentario sobre el mantenimiento 487
488,14-03-2024,Correctivo,Bueno,Bueno,34234,Comentario sobre el mantenimiento 488
489,07-03-2024,Emergencia,Bueno,Bueno,9292047,Comentario sobre el mantenimiento 489
490,17-12-2023,Emergencia,Malo,Regular,25836,Comentario sobre el mantenimiento 490
491,21-07-2024,Preventivo,Bueno,Malo,6778130,Comentario sobre el mantenimiento 491
492,22-01-2024,Preventivo,Regular,Malo,9158798,Comentario sobre el mantenimiento 492
493,05-01-2024,Preventivo,Malo,Regular,6909406,Comentario sobre el mantenimiento 493
494,24-09-2024,Preventivo,Malo,Bueno,20405,Comentario sobre el mantenimiento 494
495,18-07-2024,Correctivo,Malo,Regular,33776,Comentario sobre el mantenimiento 495
496,08-07-2024,Emergencia,Regular,Malo,9052566,Comentario sobre el mantenimiento 496
497,21-04-2024,Correctivo,Bueno,Bueno,7837852,Comentario sobre el mantenimiento 497
498,06-08-2024,Correctivo,Regular,Malo,22078,Comentario sobre el mantenimiento 498
499,10-01-2024,Correctivo,Malo,Malo,7925294,Comentario sobre el mantenimiento 499
500,14-07-2024,Preventivo,Bueno,Bueno,58835,Comentario sobre el mantenimiento 500
501,07-07-2024,Emergencia,Malo,Malo,59348,Comentario sobre el mantenimiento 501
502,15-02-2024,Preventivo,Bueno,Regular,9473797,Comentario sobre el mantenimiento 502
503,15-09-2024,Emergencia,Regular,Regular,53104,Comentario sobre el mantenimiento 503
504,19-12-2023,Correctivo,Malo,Bueno,9427406,Comentario sobre el mantenimiento 504
505,01-08-2024,Correctivo,Regular,Bueno,3580326,Comentario sobre el mantenimiento 505
506,12-09-2023,Emergencia,Bueno,Bueno,59424,Comentario sobre el mantenimiento 506
507,03-02-2024,Emergencia,Bueno,Bueno,18730,Comentario sobre el mantenimiento 507
508,05-05-2024,Preventivo,Regular,Regular,34989,Comentario sobre el mantenimiento 508
509,25-04-2024,Preventivo,Malo,Malo,19469,Comentario sobre el mantenimiento 509
510,09-04-2024,Preventivo,Malo,Regular,5249142,Comentario sobre el mantenimiento 510
511,04-09-2024,Emergencia,Bueno,Regular,5068884,Comentario sobre el mantenimiento 511
512,05-12-2023,Correctivo,Bueno,Regular,32680,Comentario sobre el mantenimiento 512
513,16-05-2024,Preventivo,Bueno,Bueno,52910,Comentario sobre el mantenimiento 513
514,18-01-2024,Emergencia,Bueno,Malo,32965,Comentario sobre el mantenimiento 514
515,22-01-2024,Preventivo,Regular,Malo,5224230,Comentario sobre el mantenimiento 515
516,24-11-2023,Correctivo,Bueno,Bueno,20032,Comentario sobre el mantenimiento 516
517,10-06-2024,Correctivo,Regular,Malo,9129847,Comentario sobre el mantenimiento 517
518,11-11-2023,Emergencia,Bueno,Regular,9398209,Comentario sobre el mantenimiento 518
519,20-08-2024,Correctivo,Bueno,Malo,4988406,Comentario sobre el mantenimiento 519
520,19-03-2024,Correctivo,Bueno,Bueno,9388084,Comentario sobre el mantenimiento 520
521,24-02-2024,Correctivo,Bueno,Regular,7859240,Comentario sobre el mantenimiento 521
522,07-05-2024,Emergencia,Regular,Bueno,59694,Comentario sobre el mantenimiento 522
523,14-01-2024,Preventivo,Regular,Regular,9223731,Comentario sobre el mantenimiento 523
524,05-07-2024,Emergencia,Bueno,Bueno,9446428,Comentario sobre el mantenimiento 524
525,24-08-2024,Emergencia,Malo,Bueno,6864932,Comentario sobre el mantenimiento 525
526,10-12-2023,Emergencia,Malo,Regular,5658109,Comentario sobre el mantenimiento 526
527,20-04-2024,Emergencia,Regular,Bueno,4737937,Comentario sobre el mantenimiento 527
528,21-03-2024,Emergencia,Malo,Malo,18803,Comentario sobre el mantenimiento 528
529,09-04-2024,Emergencia,Malo,Malo,4795174,Comentario sobre el mantenimiento 529
530,20-07-2024,Emergencia,Regular,Bueno,7125617,Comentario sobre el mantenimiento 530
531,22-10-2023,Correctivo,Regular,Malo,7887310,Comentario sobre el mantenimiento 531
532,01-02-2024,Correctivo,Bueno,Regular,19727,Comentario sobre el mantenimiento 532
533,21-03-2024,Correctivo,Regular,Regular,3576602,Comentario sobre el mantenimiento 533
534,11-04-2024,Emergencia,Regular,Bueno,9223740,Comentario sobre el mantenimiento 534
535,28-04-2024,Preventivo,Malo,Regular,8978613,Comentario sobre el mantenimiento 535
536,12-10-2024,Emergencia,Bueno,Bueno,24987,Comentario sobre el mantenimiento 536
537,24-08-2024,Preventivo,Bueno,Regular,3576469,Comentario sobre el mantenimiento 537
538,10-07-2024,Preventivo,Malo,Bueno,32812,Comentario sobre el mantenimiento 538
539,19-05-2024,Correctivo,Regular,Regular,21014,Comentario sobre el mantenimiento 539
