,ID,ESTADO,FECHA_INSTALACION,MODELO,ACCESIBLE,TIPO,MANTENIMIENTOS,ULTIMA_FECHA_MANTENIMIENTO,INCIDENCIAS,DESGASTE_ACUMULADO,INDICADOR_EXPOSICION,NOMBRE,AreaID
115,9243111,OPERATIVO,19-08-2022,,True,DEPORTIVO,[12500],21-10-2023,"[[3254, 'Desgaste', '14-02-2024', 'Abierta'], [3769, 'Mal funcionamiento', '13-09-2024', 'Cerrada'], [16565, 'Vandalismo', '29-01-2024', 'Cerrada']]",1,Medio,JUEGO-9243111,17646
116,9237534,OPERATIVO,19-08-2022,,True,DEPORTIVO,[],19-08-2022,[],0,Alto,JUEGO-9237534,9237483
117,9237520,OPERATIVO,19-08-2022,,True,DEPORTIVO,"[2750, 9317, 10444]",13-10-2024,[],3,Bajo,JUEGO-9237520,9237483
118,9237509,OPERATIVO,19-08-2022,,True,DEPORTIVO,[],19-08-2022,[],0,Medio,JUEGO-9237509,7906811
119,9237161,OPERATIVO,31-03-2023,,True,DEPORTIVO,[10637],10-05-2024,[],1,Alto,JUEGO-9237161,17438
120,9237152,OPERATIVO,31-03-2023,,True,DEPORTIVO,[614],28-02-2024,"[[2132, 'Rotura', '02-09-2024', 'Cerrada'], [3878, 'Vandalismo', '04-03-2024', 'Cerrada'], [13813, 'Mal funcionamiento', '20-10-2023', 'Cerrada'], [14853, 'Vandalismo', '17-03-2024', 'Abierta'], [17140, 'Mal funcionamiento', '01-08-2024', 'Abierta']]",1,Medio,JUEGO-9237152,17080
121,9237079,OPERATIVO,31-03-2023,,True,DEPORTIVO,[],31-03-2023,[],0,Medio,JUEGO-9237079,17100
122,9237071,OPERATIVO,31-03-2023,,True,DEPORTIVO,[6094],30-06-2024,"[[17196, 'Rotura', '03-11-2023', 'Cerrada']]",1,Medio,JUEGO-9237071,17559
123,9237062,OPERATIVO,31-03-2023,,True,DEPORTIVO,"[7899, 9198]",16-09-2024,"[[2980, 'Rotura', '01-01-2024', 'Cerrada'], [10201, 'Rotura', '22-03-2024', 'Cerrada'], [13601, 'Vandalismo', '18-11-2023', 'Cerrada'], [2980, 'Rotura', '01-01-2024', 'Cerrada'], [10201, 'Rotura', '22-03-2024', 'Cerrada'], [13601, 'Vandalismo', '18-11-2023', 'Cerrada']]",2,Medio,JUEGO-9237062,17080
124,9235230,OPERATIVO,08-03-2023,,True,DEPORTIVO,[5303],04-02-2024,"[[2790, 'Vandalismo', '08-05-2024', 'Abierta'], [8564, 'Desgaste', '29-06-2024', 'Cerrada']]",1,Alto,JUEGO-9235230,18279
125,9235224,OPERATIVO,08-03-2023,,True,DEPORTIVO,[1559],21-05-2024,[],1,Alto,JUEGO-9235224,16927
126,9235197,OPERATIVO,03-08-2023,,True,DEPORTIVO,[11597],16-11-2023,[],1,Medio,JUEGO-9235197,5218470
127,9233754,OPERATIVO,29-03-2023,,True,DEPORTIVO,[8053],11-08-2024,[],1,Alto,JUEGO-9233754,7247843
128,9233644,OPERATIVO,29-03-2023,,True,DEPORTIVO,[3819],08-12-2023,[],1,Alto,JUEGO-9233644,7247843
129,9233516,OPERATIVO,01-01-1996,,True,DEPORTIVO,[],01-01-1996,[],0,Bajo,JUEGO-9233516,9397076
130,9225800,OPERATIVO,29-03-2023,,True,DEPORTIVO,[],29-03-2023,[],0,Medio,JUEGO-9225800,16700
131,9225796,OPERATIVO,29-03-2023,,True,DEPORTIVO,[6335],04-03-2024,[],1,Medio,JUEGO-9225796,17247
132,9225789,OPERATIVO,17-04-2023,,True,DEPORTIVO,[5604],04-12-2023,[],1,Alto,JUEGO-9225789,18614
133,9225780,OPERATIVO,29-03-2023,,True,DEPORTIVO,"[1674, 8943, 10727, 11864]",21-09-2024,"[[6047, 'Vandalismo', '19-04-2024', 'Cerrada'], [8132, 'Desgaste', '17-11-2023', 'Cerrada'], [6047, 'Vandalismo', '19-04-2024', 'Cerrada'], [8132, 'Desgaste', '17-11-2023', 'Cerrada']]",4,Bajo,JUEGO-9225780,17247
134,9220321,OPERATIVO,28-11-2022,,True,DEPORTIVO,"[3489, 5931]",28-07-2024,"[[1123, 'Vandalismo', '10-08-2024', 'Cerrada'], [5212, 'Mal funcionamiento', '03-09-2024', 'Abierta'], [1123, 'Vandalismo', '10-08-2024', 'Cerrada'], [5212, 'Mal funcionamiento', '03-09-2024', 'Abierta']]",2,Medio,JUEGO-9220321,5213826
135,9220320,OPERATIVO,28-11-2022,,True,DEPORTIVO,[11157],25-11-2023,"[[5328, 'Rotura', '31-12-2023', 'Abierta'], [8716, 'Desgaste', '14-02-2024', 'Abierta'], [10817, 'Desgaste', '30-07-2024', 'Cerrada']]",1,Medio,JUEGO-9220320,5213826
136,9220318,OPERATIVO,28-11-2022,,True,DEPORTIVO,[13649],15-05-2024,"[[2781, 'Vandalismo', '07-06-2024', 'Cerrada'], [4839, 'Rotura', '18-05-2024', 'Abierta'], [5262, 'Mal funcionamiento', '12-10-2024', 'Cerrada'], [6991, 'Rotura', '08-12-2024', 'Abierta'], [16706, 'Mal funcionamiento', '15-02-2024', 'Cerrada']]",1,Alto,JUEGO-9220318,5213826
137,9220257,OPERATIVO,28-11-2022,,True,DEPORTIVO,[],28-11-2022,[],0,Medio,JUEGO-9220257,5213826
138,9220252,OPERATIVO,01-01-1996,,True,DEPORTIVO,[9734],01-04-2024,"[[61, 'Desgaste', '22-03-2024', 'Abierta'], [5047, 'Desgaste', '21-12-2023', 'Cerrada'], [7449, 'Desgaste', '23-08-2024', 'Cerrada'], [14950, 'Mal funcionamiento', '28-02-2024', 'Abierta']]",1,Medio,JUEGO-9220252,5213826
139,9220148,OPERATIVO,28-11-2022,,True,DEPORTIVO,[],28-11-2022,[],0,Alto,JUEGO-9220148,5213826
140,9220147,OPERATIVO,28-11-2022,,True,DEPORTIVO,"[10862, 11882]",12-08-2024,"[[6401, 'Vandalismo', '09-03-2024', 'Abierta'], [6401, 'Vandalismo', '09-03-2024', 'Abierta']]",2,Bajo,JUEGO-9220147,5213826
141,9196035,OPERATIVO,21-10-2022,,True,DEPORTIVO,[13687],22-04-2024,"[[4331, 'Mal funcionamiento', '31-10-2023', 'Abierta'], [17046, 'Mal funcionamiento', '19-11-2023', 'Abierta']]",1,Bajo,JUEGO-9196035,17533
142,9195505,OPERATIVO,21-10-2022,,True,DEPORTIVO,[3943],24-02-2024,[],1,Alto,JUEGO-9195505,4986212
143,9187546,OPERATIVO,22-02-2023,,True,DEPORTIVO,"[11246, 14890]",28-02-2024,"[[2177, 'Rotura', '10-01-2024', 'Cerrada'], [2961, 'Desgaste', '14-02-2024', 'Cerrada'], [3003, 'Vandalismo', '01-04-2024', 'Abierta'], [3232, 'Rotura', '02-05-2024', 'Abierta'], [7092, 'Rotura', '31-08-2024', 'Cerrada'], [12581, 'Mal funcionamiento', '28-05-2024', 'Cerrada'], [13417, 'Rotura', '29-12-2023', 'Cerrada']]",2,Bajo,JUEGO-9187546,5237134
144,9187539,OPERATIVO,20-02-2023,,True,DEPORTIVO,[],20-02-2023,[],0,Alto,JUEGO-9187539,9187536
145,9187104,OPERATIVO,01-01-1996,,True,DEPORTIVO,"[4633, 10830, 13657]",03-10-2024,"[[5081, 'Vandalismo', '18-05-2024', 'Abierta'], [8080, 'Rotura', '13-09-2024', 'Cerrada'], [8225, 'Vandalismo', '10-12-2023', 'Abierta'], [10990, 'Rotura', '26-11-2023', 'Cerrada'], [11829, 'Rotura', '24-03-2024', 'Abierta'], [13624, 'Desgaste', '08-04-2024', 'Abierta'], [16336, 'Desgaste', '08-06-2024', 'Cerrada'], [5081, 'Vandalismo', '18-05-2024', 'Abierta'], [8080, 'Rotura', '13-09-2024', 'Cerrada'], [8225, 'Vandalismo', '10-12-2023', 'Abierta'], [10990, 'Rotura', '26-11-2023', 'Cerrada'], [11829, 'Rotura', '24-03-2024', 'Abierta'], [13624, 'Desgaste', '08-04-2024', 'Abierta'], [16336, 'Desgaste', '08-06-2024', 'Cerrada']]",3,Alto,JUEGO-9187104,17382
146,9187097,OPERATIVO,01-01-1996,,True,DEPORTIVO,"[2032, 7233]",22-08-2024,[],2,Medio,JUEGO-9187097,9294001
147,9187091,OPERATIVO,13-02-2023,,True,DEPORTIVO,[4251],16-04-2024,"[[986, 'Vandalismo', '19-08-2024', 'Abierta'], [5232, 'Vandalismo', '24-08-2024', 'Cerrada'], [8607, 'Rotura', '28-04-2024', 'Abierta'], [12626, 'Rotura', '05-10-2024', 'Abierta']]",1,Medio,JUEGO-9187091,17524
148,9187072,OPERATIVO,01-12-2022,,True,DEPORTIVO,[8000],11-08-2024,[],1,Medio,JUEGO-9187072,5109124
149,9187069,OPERATIVO,01-12-2022,,True,DEPORTIVO,[7390],05-11-2023,[],1,Bajo,JUEGO-9187069,17220
150,9187059,OPERATIVO,12-01-2022,,True,DEPORTIVO,"[1801, 7548]",02-03-2024,"[[4952, 'Rotura', '13-12-2023', 'Cerrada'], [8877, 'Desgaste', '27-01-2024', 'Cerrada'], [11754, 'Vandalismo', '03-05-2024', 'Cerrada'], [13502, 'Desgaste', '12-09-2024', 'Abierta'], [16899, 'Mal funcionamiento', '31-08-2024', 'Cerrada']]",2,Medio,JUEGO-9187059,7107693
151,9186824,OPERATIVO,13-02-2023,,True,DEPORTIVO,[8129],27-11-2023,[],1,Alto,JUEGO-9186824,17526
152,9186783,OPERATIVO,13-02-2023,,True,DEPORTIVO,[6560],23-11-2023,[],1,Bajo,JUEGO-9186783,17526
153,9182210,OPERATIVO,09-02-2023,,True,DEPORTIVO,[],09-02-2023,[],0,Alto,JUEGO-9182210,7168553
154,9182189,OPERATIVO,02-09-2023,,True,DEPORTIVO,[7614],27-04-2024,[],1,Medio,JUEGO-9182189,17005
155,9182177,OPERATIVO,09-02-2023,,True,DEPORTIVO,[13473],29-06-2024,[],1,Bajo,JUEGO-9182177,17005
156,9180744,OPERATIVO,05-01-2023,,True,DEPORTIVO,[4575],09-12-2023,[],1,Alto,JUEGO-9180744,9180738
157,9180743,OPERATIVO,01-05-2023,,True,DEPORTIVO,[],01-05-2023,[],0,Bajo,JUEGO-9180743,9180738
158,9179387,OPERATIVO,05-01-2023,,True,DEPORTIVO,[],05-01-2023,[],0,Bajo,JUEGO-9179387,17151
159,9179380,OPERATIVO,01-05-2023,,True,DEPORTIVO,[2722],24-05-2024,"[[855, 'Vandalismo', '06-08-2024', 'Cerrada'], [4725, 'Rotura', '02-02-2024', 'Cerrada'], [5356, 'Vandalismo', '28-11-2023', 'Cerrada'], [11644, 'Mal funcionamiento', '12-11-2023', 'Abierta'], [12241, 'Rotura', '11-03-2024', 'Abierta']]",1,Medio,JUEGO-9179380,9179375
160,9179377,OPERATIVO,05-01-2023,,True,DEPORTIVO,[14271],09-08-2024,[],1,Alto,JUEGO-9179377,17529
161,9177992,OPERATIVO,30-04-2023,,True,DEPORTIVO,"[8116, 10442, 11848, 14116]",23-04-2024,"[[14395, 'Desgaste', '14-03-2024', 'Cerrada'], [14395, 'Desgaste', '14-03-2024', 'Cerrada']]",4,Bajo,JUEGO-9177992,9177985
162,9177988,OPERATIVO,01-01-1996,,True,DEPORTIVO,"[6274, 14383]",16-08-2024,[],2,Medio,JUEGO-9177988,7125670
163,9177336,OPERATIVO,13-05-2021,,True,DEPORTIVO,[10165],07-01-2024,[],1,Alto,JUEGO-9177336,5241176
164,9176869,OPERATIVO,30-04-2021,,True,DEPORTIVO,[],30-04-2021,[],0,Medio,JUEGO-9176869,9177985
165,9176868,OPERATIVO,30-04-2021,,True,DEPORTIVO,[],30-04-2021,[],0,Medio,JUEGO-9176868,17039
166,9176866,OPERATIVO,30-04-2021,,True,DEPORTIVO,[9257],08-09-2024,"[[406, 'Mal funcionamiento', '30-09-2024', 'Cerrada'], [3576, 'Mal funcionamiento', '11-07-2024', 'Abierta'], [4512, 'Desgaste', '17-09-2024', 'Cerrada']]",1,Alto,JUEGO-9176866,17128
167,9176865,OPERATIVO,30-04-2021,,True,DEPORTIVO,"[6267, 11303, 13493]",05-01-2024,[],3,Bajo,JUEGO-9176865,7125670
168,9176697,OPERATIVO,02-08-2022,,True,DEPORTIVO,[1596],27-01-2024,[],1,Medio,JUEGO-9176697,7107699
169,9176692,OPERATIVO,02-08-2022,,True,DEPORTIVO,"[6219, 9495]",20-09-2024,[],2,Medio,JUEGO-9176692,7403980
170,9176687,OPERATIVO,02-08-2022,,True,DEPORTIVO,[],02-08-2022,[],0,Bajo,JUEGO-9176687,7107699
171,9176685,OPERATIVO,02-08-2022,,True,DEPORTIVO,[],02-08-2022,[],0,Medio,JUEGO-9176685,7107699
172,9176513,OPERATIVO,13-10-2022,,True,DEPORTIVO,[],13-10-2022,[],0,Alto,JUEGO-9176513,5173859
173,9176510,OPERATIVO,13-10-2022,,True,DEPORTIVO,[11412],08-04-2024,"[[1887, 'Rotura', '23-04-2024', 'Cerrada'], [2392, 'Vandalismo', '11-01-2024', 'Abierta']]",1,Medio,JUEGO-9176510,5133174
174,9176455,OPERATIVO,30-11-2022,,True,DEPORTIVO,[12875],29-10-2023,"[[12962, 'Vandalismo', '03-04-2024', 'Abierta'], [14279, 'Vandalismo', '10-08-2024', 'Abierta'], [15846, 'Rotura', '10-05-2024', 'Cerrada']]",1,Medio,JUEGO-9176455,18025
175,9176454,OPERATIVO,30-11-2022,,True,DEPORTIVO,[],30-11-2022,[],0,Medio,JUEGO-9176454,18025
176,9176406,OPERATIVO,30-11-2022,,True,DEPORTIVO,"[10384, 13426]",24-06-2024,[],2,Medio,JUEGO-9176406,18025
177,9160068,OPERATIVO,02-01-2023,,True,DEPORTIVO,[],02-01-2023,[],0,Bajo,JUEGO-9160068,9160067
178,9159119,OPERATIVO,01-01-1996,,True,DEPORTIVO,[11526],22-01-2024,"[[1095, 'Vandalismo', '18-03-2024', 'Cerrada'], [8230, 'Rotura', '04-01-2024', 'Cerrada'], [9043, 'Rotura', '03-10-2024', 'Abierta']]",1,Medio,JUEGO-9159119,8941726
179,9159041,OPERATIVO,01-01-2004,,True,DEPORTIVO,"[5597, 13441]",10-08-2024,"[[2779, 'Mal funcionamiento', '30-12-2023', 'Abierta'], [3566, 'Desgaste', '08-08-2024', 'Abierta'], [9728, 'Desgaste', '14-09-2024', 'Abierta'], [11956, 'Rotura', '20-11-2023', 'Abierta'], [2779, 'Mal funcionamiento', '30-12-2023', 'Abierta'], [3566, 'Desgaste', '08-08-2024', 'Abierta'], [9728, 'Desgaste', '14-09-2024', 'Abierta'], [11956, 'Rotura', '20-11-2023', 'Abierta']]",2,Bajo,JUEGO-9159041,18434
180,9159036,OPERATIVO,01-01-2004,,True,DEPORTIVO,"[10655, 12223]",06-11-2024,"[[9433, 'Desgaste', '09-12-2023', 'Abierta']]",2,Bajo,JUEGO-9159036,18431
181,9159015,OPERATIVO,01-01-2004,,True,DEPORTIVO,"[5555, 10665]",08-06-2024,[],2,Medio,JUEGO-9159015,18419
182,9159007,OPERATIVO,13-01-2023,,True,DEPORTIVO,[],13-01-2023,[],0,Bajo,JUEGO-9159007,17770
183,9158891,OPERATIVO,01-01-2004,,True,DEPORTIVO,"[4346, 13819]",06-08-2024,[],2,Medio,JUEGO-9158891,17982
184,9158859,OPERATIVO,01-01-2004,,True,DEPORTIVO,[14631],19-07-2024,[],1,Alto,JUEGO-9158859,17982
185,9158808,OPERATIVO,01-01-2004,,True,DEPORTIVO,[2624],09-08-2024,[],1,Bajo,JUEGO-9158808,17982
186,9158802,OPERATIVO,01-01-1996,,True,DEPORTIVO,"[7792, 10906]",03-06-2024,"[[12349, 'Vandalismo', '31-01-2024', 'Abierta'], [13615, 'Rotura', '08-10-2024', 'Cerrada'], [12349, 'Vandalismo', '31-01-2024', 'Abierta'], [13615, 'Rotura', '08-10-2024', 'Cerrada']]",2,Alto,JUEGO-9158802,17114
187,9149717,OPERATIVO,01-08-2013,,True,DEPORTIVO,"[6237, 8416, 13762]",30-09-2024,"[[1779, 'Mal funcionamiento', '21-08-2024', 'Cerrada'], [2944, 'Rotura', '21-04-2024', 'Cerrada'], [4891, 'Vandalismo', '15-03-2024', 'Abierta'], [7270, 'Desgaste', '03-06-2024', 'Abierta'], [13773, 'Rotura', '25-10-2023', 'Cerrada']]",3,Medio,JUEGO-9149717,8775337
188,9149559,OPERATIVO,01-08-2013,,True,DEPORTIVO,"[5262, 7219]",10-02-2024,"[[16588, 'Rotura', '14-03-2024', 'Cerrada']]",2,Medio,JUEGO-9149559,18161
189,9149508,OPERATIVO,08-01-2013,,True,DEPORTIVO,[],08-01-2013,[],0,Bajo,JUEGO-9149508,8775337
190,9149495,OPERATIVO,01-01-1996,,True,DEPORTIVO,"[6402, 7111, 8092]",15-08-2024,"[[3775, 'Rotura', '30-06-2024', 'Abierta'], [7438, 'Mal funcionamiento', '28-01-2024', 'Abierta'], [13464, 'Rotura', '12-05-2024', 'Abierta'], [3775, 'Rotura', '30-06-2024', 'Abierta'], [7438, 'Mal funcionamiento', '28-01-2024', 'Abierta'], [13464, 'Rotura', '12-05-2024', 'Abierta']]",3,Medio,JUEGO-9149495,8775337
191,9149479,OPERATIVO,08-01-2013,,True,DEPORTIVO,[],08-01-2013,[],0,Bajo,JUEGO-9149479,8775337
192,9059217,OPERATIVO,01-01-1996,,True,DEPORTIVO,[14332],25-12-2023,[],1,Bajo,JUEGO-9059217,16889
193,9059216,OPERATIVO,21-09-2022,,True,DEPORTIVO,[2766],13-12-2023,"[[6030, 'Vandalismo', '05-04-2024', 'Abierta'], [10227, 'Desgaste', '12-08-2024', 'Cerrada'], [12550, 'Vandalismo', '02-11-2023', 'Cerrada']]",1,Alto,JUEGO-9059216,16782
194,9059211,OPERATIVO,01-01-1996,,True,DEPORTIVO,"[2970, 9601]",17-05-2024,"[[2252, 'Desgaste', '31-03-2024', 'Cerrada'], [3322, 'Mal funcionamiento', '28-03-2024', 'Cerrada'], [11874, 'Vandalismo', '17-08-2024', 'Cerrada'], [2252, 'Desgaste', '31-03-2024', 'Cerrada'], [3322, 'Mal funcionamiento', '28-03-2024', 'Cerrada'], [11874, 'Vandalismo', '17-08-2024', 'Cerrada']]",2,Bajo,JUEGO-9059211,7182466
195,9054166,OPERATIVO,01-01-1996,,True,DEPORTIVO,[],01-01-1996,[],0,Medio,JUEGO-9054166,17744
196,9054160,OPERATIVO,11-11-2022,,True,DEPORTIVO,[1404],05-07-2024,"[[15440, 'Vandalismo', '29-06-2024', 'Cerrada'], [16877, 'Vandalismo', '11-12-2023', 'Abierta']]",1,Bajo,JUEGO-9054160,17744
197,9052589,OPERATIVO,22-11-2022,,True,DEPORTIVO,[10816],13-02-2024,[],1,Medio,JUEGO-9052589,9049658
198,9052588,OPERATIVO,22-11-2022,,True,DEPORTIVO,"[1769, 3623, 13221]",12-12-2023,"[[1005, 'Vandalismo', '28-10-2023', 'Abierta'], [1648, 'Desgaste', '22-09-2024', 'Cerrada'], [2523, 'Rotura', '22-06-2024', 'Abierta'], [7395, 'Mal funcionamiento', '14-06-2024', 'Cerrada'], [8681, 'Desgaste', '02-01-2024', 'Cerrada'], [10993, 'Vandalismo', '18-02-2024', 'Abierta'], [11541, 'Desgaste', '11-11-2023', 'Abierta'], [13339, 'Mal funcionamiento', '29-12-2023', 'Abierta'], [16153, 'Mal funcionamiento', '23-01-2024', 'Abierta']]",3,Bajo,JUEGO-9052588,17712
199,9052585,OPERATIVO,22-11-2022,,True,DEPORTIVO,"[4242, 9661, 10857]",26-08-2024,"[[6682, 'Rotura', '09-08-2024', 'Abierta'], [11647, 'Mal funcionamiento', '20-03-2024', 'Cerrada'], [12634, 'Vandalismo', '30-10-2023', 'Cerrada'], [6682, 'Rotura', '09-08-2024', 'Abierta'], [11647, 'Mal funcionamiento', '20-03-2024', 'Cerrada'], [12634, 'Vandalismo', '30-10-2023', 'Cerrada'], [6682, 'Rotura', '09-08-2024', 'Abierta'], [11647, 'Mal funcionamiento', '20-03-2024', 'Cerrada'], [12634, 'Vandalismo', '30-10-2023', 'Cerrada']]",3,Alto,JUEGO-9052585,7928031
200,9052577,OPERATIVO,01-01-1996,,True,DEPORTIVO,"[12052, 14821]",01-10-2024,"[[4005, 'Desgaste', '29-06-2024', 'Abierta']]",2,Alto,JUEGO-9052577,7928031
201,9052572,OPERATIVO,22-11-2022,,True,DEPORTIVO,[],22-11-2022,[],0,Medio,JUEGO-9052572,17712
202,9052568,OPERATIVO,22-11-2022,,True,DEPORTIVO,"[2305, 5197, 13163]",06-10-2024,"[[176, 'Desgaste', '03-07-2024', 'Abierta'], [2381, 'Desgaste', '21-11-2023', 'Cerrada'], [4285, 'Vandalismo', '14-05-2024', 'Cerrada'], [4388, 'Mal funcionamiento', '06-10-2024', 'Cerrada'], [12783, 'Rotura', '15-12-2023', 'Abierta'], [176, 'Desgaste', '03-07-2024', 'Abierta'], [2381, 'Desgaste', '21-11-2023', 'Cerrada'], [4285, 'Vandalismo', '14-05-2024', 'Cerrada'], [4388, 'Mal funcionamiento', '06-10-2024', 'Cerrada'], [12783, 'Rotura', '15-12-2023', 'Abierta']]",3,Bajo,JUEGO-9052568,17933
203,9052565,OPERATIVO,22-11-2022,,True,DEPORTIVO,[],22-11-2022,[],0,Alto,JUEGO-9052565,17761
204,9052564,OPERATIVO,01-01-1996,,True,DEPORTIVO,[13720],04-02-2024,"[[5573, 'Mal funcionamiento', '17-03-2024', 'Abierta'], [6523, 'Rotura', '07-10-2024', 'Abierta'], [13203, 'Vandalismo', '27-11-2023', 'Abierta']]",1,Alto,JUEGO-9052564,17761
205,9052557,OPERATIVO,22-11-2022,,True,DEPORTIVO,"[351, 14080]",22-03-2024,"[[10649, 'Vandalismo', '19-12-2023', 'Cerrada']]",2,Alto,JUEGO-9052557,17933
206,9052226,OPERATIVO,22-11-2022,,True,DEPORTIVO,[],22-11-2022,[],0,Medio,JUEGO-9052226,17761
207,9052203,OPERATIVO,22-11-2022,,True,DEPORTIVO,[],22-11-2022,[],0,Medio,JUEGO-9052203,16812
208,9052184,OPERATIVO,22-11-2022,,True,DEPORTIVO,[851],24-06-2024,"[[13037, 'Rotura', '02-04-2024', 'Cerrada']]",1,Medio,JUEGO-9052184,17887
209,9052179,OPERATIVO,22-01-2022,,True,DEPORTIVO,"[2065, 10530]",18-07-2024,"[[7442, 'Rotura', '04-03-2024', 'Abierta'], [13852, 'Mal funcionamiento', '18-10-2023', 'Abierta'], [13867, 'Vandalismo', '19-10-2023', 'Abierta']]",2,Medio,JUEGO-9052179,16834
210,9052178,OPERATIVO,22-01-2022,,True,DEPORTIVO,[1893],18-09-2024,"[[9397, 'Vandalismo', '24-02-2024', 'Abierta'], [12080, 'Rotura', '30-11-2023', 'Abierta']]",1,Alto,JUEGO-9052178,7603212
211,9052177,OPERATIVO,22-01-2022,,True,DEPORTIVO,[2663],16-09-2024,"[[3554, 'Vandalismo', '28-06-2024', 'Cerrada'], [4530, 'Mal funcionamiento', '25-09-2024', 'Abierta'], [6186, 'Vandalismo', '02-12-2023', 'Cerrada'], [11240, 'Mal funcionamiento', '25-10-2023', 'Abierta'], [14008, 'Vandalismo', '20-07-2024', 'Abierta'], [17309, 'Mal funcionamiento', '13-06-2024', 'Abierta']]",1,Medio,JUEGO-9052177,17887
212,9052173,OPERATIVO,22-01-2022,,True,DEPORTIVO,[1268],18-06-2024,"[[7687, 'Desgaste', '02-03-2024', 'Cerrada'], [8740, 'Rotura', '16-09-2024', 'Abierta'], [12616, 'Vandalismo', '21-10-2023', 'Cerrada']]",1,Alto,JUEGO-9052173,17887
213,9052169,OPERATIVO,22-01-2022,,True,DEPORTIVO,[5016],22-04-2024,"[[7260, 'Desgaste', '24-09-2024', 'Cerrada'], [11982, 'Desgaste', '05-08-2024', 'Cerrada'], [16337, 'Vandalismo', '20-07-2024', 'Cerrada']]",1,Medio,JUEGO-9052169,17787
214,9051981,OPERATIVO,01-08-2022,,True,DEPORTIVO,[],01-08-2022,[],0,Medio,JUEGO-9051981,17095
215,9051957,OPERATIVO,01-08-2022,,True,DEPORTIVO,[287],04-07-2024,[],1,Medio,JUEGO-9051957,18230
216,9050818,OPERATIVO,23-11-2022,,True,DEPORTIVO,[],23-11-2022,[],0,Alto,JUEGO-9050818,5219922
217,9050802,OPERATIVO,23-11-2022,,True,DEPORTIVO,[],23-11-2022,[],0,Alto,JUEGO-9050802,18511
218,9050672,OPERATIVO,01-01-1996,,True,DEPORTIVO,[],01-01-1996,[],0,Alto,JUEGO-9050672,18489
219,9050594,OPERATIVO,05-10-2022,,True,DEPORTIVO,"[2068, 7256]",17-07-2024,"[[3099, 'Desgaste', '02-07-2024', 'Abierta'], [14005, 'Desgaste', '13-03-2024', 'Abierta']]",2,Alto,JUEGO-9050594,17606
220,9050586,OPERATIVO,01-01-1996,,True,DEPORTIVO,[1054],30-05-2024,[],1,Bajo,JUEGO-9050586,17130
221,9050479,OPERATIVO,31-10-2022,,True,DEPORTIVO,[],31-10-2022,[],0,Medio,JUEGO-9050479,16672
222,9050412,OPERATIVO,31-10-2022,,True,DEPORTIVO,[],31-10-2022,[],0,Medio,JUEGO-9050412,17007
223,9050411,OPERATIVO,31-10-2022,,True,DEPORTIVO,[13173],13-12-2023,[],1,Bajo,JUEGO-9050411,17007
224,9050402,OPERATIVO,31-10-2022,,True,DEPORTIVO,"[2602, 10283]",08-08-2024,"[[760, 'Vandalismo', '10-12-2023', 'Abierta'], [1417, 'Mal funcionamiento', '10-11-2023', 'Cerrada'], [10920, 'Vandalismo', '20-03-2024', 'Abierta'], [10967, 'Rotura', '03-07-2024', 'Cerrada'], [12526, 'Vandalismo', '20-07-2024', 'Abierta'], [13920, 'Desgaste', '28-03-2024', 'Abierta'], [13927, 'Rotura', '26-05-2024', 'Abierta']]",2,Medio,JUEGO-9050402,17468
225,9050401,OPERATIVO,31-10-2022,,True,DEPORTIVO,[],31-10-2022,[],0,Bajo,JUEGO-9050401,17130
226,9050331,OPERATIVO,01-01-1996,,True,DEPORTIVO,"[3465, 3801]",15-08-2024,"[[528, 'Vandalismo', '29-11-2023', 'Abierta'], [5937, 'Rotura', '26-10-2023', 'Abierta']]",2,Alto,JUEGO-9050331,9046350
227,9041506,OPERATIVO,13-10-2022,,True,DEPORTIVO,[],13-10-2022,[],0,Medio,JUEGO-9041506,16846
228,9041505,OPERATIVO,01-01-1996,,True,DEPORTIVO,"[10487, 12172]",01-06-2024,"[[805, 'Vandalismo', '16-10-2023', 'Cerrada'], [1478, 'Rotura', '13-09-2024', 'Cerrada']]",2,Alto,JUEGO-9041505,16903
229,9041504,OPERATIVO,13-10-2022,,True,DEPORTIVO,[2425],10-04-2024,"[[12566, 'Desgaste', '07-07-2024', 'Abierta'], [15292, 'Vandalismo', '26-08-2024', 'Cerrada']]",1,Medio,JUEGO-9041504,52127
230,8987411,OPERATIVO,29-03-2022,,True,DEPORTIVO,"[3394, 5260]",18-06-2024,"[[2322, 'Desgaste', '11-02-2024', 'Abierta'], [4913, 'Rotura', '07-06-2024', 'Abierta'], [7757, 'Rotura', '22-03-2024', 'Abierta'], [8714, 'Rotura', '15-12-2023', 'Cerrada']]",2,Bajo,JUEGO-8987411,8909081
231,8987410,OPERATIVO,29-03-2022,,True,DEPORTIVO,[],29-03-2022,[],0,Medio,JUEGO-8987410,8909081
232,8987409,OPERATIVO,29-03-2022,,True,DEPORTIVO,[13797],10-08-2024,"[[1482, 'Vandalismo', '21-09-2024', 'Cerrada'], [10139, 'Desgaste', '11-02-2024', 'Cerrada']]",1,Medio,JUEGO-8987409,8909081
233,8987404,OPERATIVO,01-01-1996,,True,DEPORTIVO,[],01-01-1996,[],0,Bajo,JUEGO-8987404,8909081
234,8978507,OPERATIVO,24-06-2022,,True,DEPORTIVO,"[3235, 14464]",06-08-2024,[],2,Alto,JUEGO-8978507,3568173
